instance_id,box_id,length,width,height
981,2,49.0,38.0,2.5
982,0,34.8,33.8,2.3
982,1,30.0,18.8,10.4
982,2,41.5,31.0,1.2
982,3,32.9,21.5,12.0
982,4,28.3,26.8,4.0
983,0,19.6,13.4,8.0
983,1,38.5,29.5,1.0
983,2,60.0,39.0,1.5
984,0,6.0,9.6,5.4
984,1,23.4,17.6,9.0
985,0,29.0,20.0,9.5
985,1,30.4,19.4,10.6
986,0,33.6,21.4,11.6
986,1,36.0,28.0,1.7
986,2,36.0,29.0,2.5
986,3,32.0,24.2,2.0
987,0,57.2,39.1,8.6
987,1,34.8,24.6,12.6
988,0,21.0,13.5,6.5
988,1,30.1,18.9,10.6
988,2,30.1,18.9,10.6
988,3,30.1,18.9,10.6
989,0,37.8,13.2,4.4
989,1,31.8,23.4,12.2
989,2,31.8,23.4,12.2
990,0,36.6,23.2,4.6
990,1,36.6,23.2,4.6
990,2,32.8,18.8,13.2
990,3,32.8,18.8,13.2
990,4,36.6,23.2,4.6
991,0,34.5,34.0,4.0
991,1,34.41,23.44,12.07
992,0,50.0,39.0,4.0
992,1,30.3,22.3,12.0
993,0,33.8,20.8,11.4
993,1,33.8,20.8,11.4
993,2,35.5,28.5,2.8
994,0,31.0,21.6,11.4
994,1,35.5,28.5,2.8
994,2,34.4,23.2,12.2
994,3,28.0,24.0,5.2
995,0,26.0,13.0,0.5
995,1,10.7,6.5,3.21
995,2,32.0,13.0,6.0
995,3,12.9,10.0,3.41
996,0,25.0,12.0,1.0
996,1,37.0,29.0,0.5
996,2,32.0,12.5,10.0
997,0,25.0,17.8,7.2
997,1,33.2,21.0,11.4
997,2,33.2,21.0,11.4
998,0,9.1,6.6,3.8
998,1,33.5,21.3,5.0
998,2,7.7,6.5,3.3
998,3,26.0,13.0,0.5
999,0,34.7,23.4,12.1
999,1,35.2,26.7,6.2
999,2,34.4,23.2,12.2
999,3,33.6,20.6,11.4
1000,0,31.8,23.0,12.0
1000,1,38.0,30.0,2.0
1001,0,37.0,31.5,2.5
1001,1,31.8,25.3,4.0
1001,2,33.3,20.5,11.1
1002,0,26.0,11.0,6.0
1002,1,29.9,22.3,12.0
1003,0,39.0,30.0,0.6
1003,1,23.6,16.4,9.2
1003,2,30.0,25.0,0.8
1003,3,24.6,19.0,9.6
1003,4,27.0,24.0,3.2
1004,0,38.0,30.0,1.3
1004,1,33.6,20.6,11.4
1004,2,39.5,31.0,1.3
1005,0,37.8,13.2,4.4
1005,1,32.0,22.8,12.0
1005,2,37.8,13.2,4.4
1005,3,37.8,13.2,4.4
1005,4,36.6,23.2,4.6
1006,0,24.2,11.6,8.4
1006,1,34.5,23.3,12.3
1007,0,36.6,23.2,4.6
1007,1,31.8,23.4,12.2
1007,2,36.6,23.2,4.6
1007,3,36.6,23.2,4.6
1007,4,36.6,23.2,4.6
1007,5,36.6,23.2,4.6
1007,6,36.6,23.2,4.6
1007,7,36.6,23.2,4.6
1007,8,36.6,23.2,4.6
1008,0,26.0,13.0,0.5
1008,1,24.8,19.2,2.0
1008,2,38.0,28.0,3.6
1008,3,36.2,23.2,12.6
1008,4,37.5,26.5,3.0
1009,0,39.0,29.0,1.4
1009,1,37.2,27.5,12.0
1009,2,33.6,20.6,11.4
1010,0,38.0,30.5,2.0
1010,1,37.5,30.7,2.0
1010,2,33.2,12.8,11.8
1010,3,33.2,12.8,11.8
1011,0,25.1,19.8,15.2
1011,1,26.0,23.0,2.5
1011,2,30.5,22.0,0.9
1011,3,26.0,23.0,2.5
1012,0,7.4,5.0,4.1
1012,1,26.0,13.0,0.5
1012,2,23.0,17.0,3.0
1012,3,26.0,13.0,0.5
1013,0,41.5,15.0,2.0
1013,1,32.1,21.6,15.9
1014,0,11.4,10.7,3.2
1014,1,26.0,26.0,1.2
1014,2,10.5,6.5,4.5
1015,0,54.0,37.0,3.8
1015,1,30.0,18.8,10.4
1016,0,27.0,25.0,2.0
1016,1,29.8,18.4,10.4
1017,0,41.5,15.0,2.0
1017,1,33.6,20.6,11.4
1018,0,26.0,13.0,0.5
1018,1,30.0,18.8,10.5
1018,2,38.0,28.0,3.0
1019,0,28.0,24.0,5.2
1019,1,28.0,24.0,5.2
1019,2,28.0,24.0,5.2
1019,3,34.4,23.2,12.2
1020,0,22.0,15.2,4.4
1020,1,20.8,14.6,8.2
1020,2,21.8,16.2,9.0
1021,0,10.7,9.6,4.0
1021,1,26.4,20.4,10.0
1022,0,34.3,23.0,11.7
1022,1,38.0,30.0,1.0
1022,2,38.0,29.0,1.1
1022,3,26.0,15.6,3.2
1023,0,35.2,24.2,13.0
1023,1,38.0,28.5,2.8
1023,2,35.5,28.5,2.8
1024,0,36.6,23.2,4.6
1024,1,36.6,23.2,4.6
1024,2,32.0,23.4,12.2
1024,3,32.0,23.4,12.2
1024,4,32.0,23.4,12.2
1025,0,29.0,19.5,5.8
1025,1,34.6,24.6,12.6
1026,0,31.0,21.6,11.4
1026,1,29.0,20.0,1.0
1026,2,29.0,20.0,1.0
1026,3,29.0,20.0,1.0
1027,0,37.5,27.5,3.8
1027,1,32.5,20.9,14.0
1027,2,38.0,27.0,4.4
1027,3,32.5,20.9,14.0
1028,0,33.2,12.8,11.8
1028,1,31.0,28.0,1.8
1028,2,31.7,28.7,1.0
1028,3,29.0,27.0,1.1
1028,4,30.0,27.2,1.0
1029,0,38.0,16.5,1.5
1029,1,51.8,41.9,6.7
1029,2,27.0,24.0,2.8
1029,3,30.4,19.4,10.6
1030,0,34.2,23.4,12.0
1030,1,49.0,40.0,5.9
1030,2,34.2,23.4,12.0
1031,0,34.3,23.0,11.7
1031,1,41.0,32.0,2.0
1032,0,33.6,20.6,11.4
1032,1,31.0,26.0,6.0
1032,2,49.5,39.2,6.0
1033,0,26.0,13.0,0.5
1033,1,24.4,18.2,10.0
1033,2,23.5,17.5,9.0
1034,0,34.0,28.0,2.8
1034,1,34.0,28.0,2.8
1034,2,34.2,20.8,12.2
1034,3,34.2,20.8,12.2
1035,0,50.0,39.0,4.0
1035,1,34.4,23.2,12.2
1035,2,33.6,20.6,11.4
1036,0,29.5,28.0,4.5
1036,1,34.1,24.0,12.0
1037,0,34.6,22.9,11.6
1037,1,23.0,17.2,7.2
1037,2,33.6,20.6,11.4
1038,0,33.5,20.8,11.7
1038,1,26.0,13.0,0.5
1038,2,38.0,30.0,1.0
1038,3,35.0,27.0,2.0
1039,0,37.5,29.6,2.3
1039,1,33.4,21.0,11.4
1039,2,37.5,29.6,2.3
1040,0,30.0,21.0,1.2
1040,1,37.0,26.0,0.7
1040,2,11.2,6.8,4.21
1040,3,28.2,25.5,2.0
1041,0,55.6,45.2,4.9
1041,1,38.5,29.0,1.3
1041,2,33.2,12.8,11.8
1041,3,33.2,12.8,11.8
1042,0,33.6,23.8,12.0
1042,1,28.0,24.5,1.2
1042,2,33.6,23.8,12.0
1043,0,37.0,28.5,3.6
1043,1,33.4,20.8,11.4
1044,0,38.0,29.0,1.0
1044,1,33.6,20.6,11.4
1045,0,32.5,31.0,9.0
1045,1,29.7,22.7,12.0
1046,0,26.3,21.2,12.0
1046,1,35.6,32.322,8.555
1046,2,26.4,20.4,10.0
1047,0,30.2,28.0,10.0
1047,1,36.2,23.2,12.6
1048,0,30.0,29.0,13.0
1048,1,27.8,21.8,10.4
1049,0,33.6,20.7,13.8
1049,1,52.0,37.0,5.5
1050,0,33.6,20.6,11.4
1050,1,38.0,31.0,1.4
1050,2,30.2,18.3,13.2
1051,0,32.4,17.7,11.8
1051,1,32.4,17.7,11.8
1051,2,32.4,17.7,11.8
1051,3,9.3,6.2,3.1
1052,0,50.0,39.0,4.0
1052,1,34.5,21.0,12.0
1053,0,13.9,10.0,4.1
1053,1,26.5,21.0,10.0
1054,0,40.0,29.0,1.2
1054,1,33.4,21.0,11.4
1054,2,37.1,35.2,2.3
1054,3,39.0,29.0,2.4
1055,0,33.2,20.8,11.5
1055,1,37.0,27.0,4.1
1055,2,37.0,27.0,4.1
1056,0,37.5,27.5,3.8
1056,1,33.0,20.4,11.2
1057,0,34.41,23.44,12.07
1057,1,29.0,26.0,10.0
1057,2,26.5,34.0,2.0
1057,3,29.0,26.0,10.0
1057,4,38.0,28.0,2.3
1058,0,54.5,41.0,5.5
1058,1,34.5,23.5,12.0
1058,2,52.0,38.0,6.2
1059,0,30.8,21.8,11.4
1059,1,41.5,30.0,1.1
1060,0,38.6,31.2,5.0
1060,1,36.0,28.0,0.9
1060,2,38.0,28.0,1.0
1060,3,30.0,25.0,1.2
1060,4,31.8,23.0,12.2
1061,0,29.2,15.0,1.2
1061,1,34.1,23.8,12.0
1062,0,33.5,20.8,11.7
1062,1,50.0,39.0,4.0
1062,2,33.5,20.8,11.7
1063,0,40.0,27.0,1.2
1063,1,21.5,11.0,3.6
1064,0,38.0,28.5,2.8
1064,1,35.4,24.2,13.0
1064,2,38.0,28.5,2.8
1064,3,38.0,28.5,2.8
1064,4,38.0,28.5,2.8
1064,5,38.0,28.5,2.8
1065,0,18.6,5.2,0.3
1065,1,33.3,20.5,11.1
1066,0,37.5,29.6,2.3
1066,1,37.5,29.6,2.3
1066,2,33.7,23.0,14.6
1067,0,13.0,10.4,3.8
1067,1,34.0,21.0,12.0
1067,2,13.0,10.4,3.8
1068,0,33.0,20.5,14.1
1068,1,40.0,28.8,1.22
1068,2,27.7,23.9,19.3
1069,0,30.0,23.0,1.2
1069,1,37.0,27.0,1.5
1069,2,29.0,25.0,1.0
1069,3,23.9,17.1,9.5
1069,4,20.0,12.0,4.0
1070,0,10.3,5.9,3.5
1070,1,34.0,21.0,11.6
1071,0,37.0,29.0,0.75
1071,1,33.2,21.0,11.4
1071,2,33.2,21.0,11.4
1071,3,33.2,21.0,11.4
1072,0,38.0,29.0,1.1
1072,1,56.4,39.5,5.1
1072,2,38.0,29.0,1.6
1072,3,33.2,21.0,11.4
1072,4,34.2,20.0,11.0
1072,5,54.2,38.9,7.1
1073,0,36.6,25.8,3.0
1073,1,32.2,16.4,13.3
1074,0,38.5,28.5,2.1
1074,1,35.1,24.4,12.0
1075,0,33.3,20.5,14.5
1075,1,32.6,27.0,4.0
1075,2,32.0,25.0,1.2
1076,0,34.4,23.2,12.2
1076,1,25.0,19.5,0.84
1076,2,11.2,10.9,3.2
1076,3,34.7,23.4,12.1
1077,0,34.2,22.0,3.2
1077,1,34.0,21.0,12.0
1078,0,39.0,30.2,2.5
1078,1,29.5,22.0,12.0
1079,0,26.0,13.0,0.5
1079,1,30.0,19.0,10.5
1080,0,29.0,22.0,1.0
1080,1,26.0,22.0,0.8
1081,0,39.2,31.0,2.6
1081,1,29.8,21.2,10.4
1081,2,34.0,30.0,1.9
1082,0,26.0,13.0,0.5
1082,1,34.4,23.2,12.2
1083,0,29.0,13.8,3.8
1083,1,21.0,21.8,12.5
1083,2,21.0,21.8,12.5
1083,3,38.0,29.0,1.0
1084,0,18.6,15.0,6.4
1084,1,20.5,8.5,3.1
1084,2,28.0,23.6,5.2
1085,0,36.5,20.0,2.0
1085,1,38.0,30.0,1.6
1085,2,38.0,30.0,1.6
1085,3,36.5,20.0,2.0
1085,4,29.8,19.2,10.8
1086,0,52.2,43.2,7.4
1086,1,32.8,21.6,12.0
1086,2,32.7,21.2,12.0
1087,0,39.0,30.0,1.0
1087,1,34.9,23.3,14.7
1087,2,37.5,28.5,1.0
1088,0,30.0,23.5,5.0
1088,1,34.4,23.2,12.2
1088,2,34.4,23.2,12.2
1089,0,32.0,23.0,2.0
1089,1,20.8,14.6,2.0
1090,0,21.0,21.8,12.5
1090,1,36.0,27.5,2.8
1090,2,21.0,21.8,12.5
1091,0,30.1,21.1,13.0
1091,1,49.0,40.0,5.9
1092,0,30.0,21.0,0.5
1092,1,36.2,23.2,12.6
1093,0,33.5,21.1,11.6
1093,1,35.0,29.0,2.6
1094,0,13.0,10.4,3.8
1094,1,36.8,24.8,13.8
1095,0,20.0,12.0,4.0
1095,1,14.9,10.3,6.5
1095,2,36.5,31.0,1.2
1096,0,33.0,21.6,16.2
1096,1,41.5,15.0,2.0
1096,2,41.5,15.0,2.0
1096,3,41.5,15.0,2.0
1097,0,34.3,32.3,5.0
1097,1,32.4,22.8,12.0
1097,2,37.0,33.0,2.4
1098,0,28.0,24.0,4.0
1098,1,28.0,21.9,10.5
1099,0,40.0,31.5,1.4
1099,1,35.2,24.2,13.0
1099,2,30.5,23.0,1.0
1099,3,28.0,22.0,0.6
1100,0,40.0,30.0,0.7
1100,1,30.0,21.4,11.6
1100,2,30.8,22.2,11.4
1100,3,39.0,30.0,0.6
1100,4,30.0,21.4,11.6
1100,5,39.0,30.0,0.6
1100,6,38.0,29.0,0.6
1101,0,34.1,29.4,3.0
1101,1,34.2,23.8,12.4
1101,2,36.4,25.8,13.0
1101,3,31.0,24.0,1.4
1101,4,36.0,26.0,2.8
1102,0,29.0,19.5,5.8
1102,1,30.0,21.0,0.5
1103,0,26.3,25.0,4.0
1103,1,26.3,25.0,4.0
1103,2,33.4,20.8,11.4
1103,3,33.4,20.8,11.4
1104,0,33.4,20.3,14.6
1104,1,35.0,27.0,2.0
1105,0,20.8,14.6,2.0
1105,1,33.2,28.1,4.0
1105,2,19.6,13.4,8.0
1105,3,33.0,12.7,11.7
1105,4,34.0,27.0,1.3
1106,0,23.4,17.2,11.7
1106,1,37.0,30.0,1.2
1107,0,6.0,4.8,2.0
1107,1,59.7,39.7,5.0
1107,2,33.2,21.0,11.4
1108,0,32.5,26.5,1.2
1108,1,28.4,21.8,10.4
1109,0,30.9,22.9,8.9
1109,1,26.4,20.1,12.0
1110,0,30.1,18.9,10.6
1110,1,28.0,24.0,5.2
1110,2,33.6,20.6,11.4
1111,0,25.0,25.0,8.0
1111,1,38.8,24.0,12.8
1112,0,41.5,15.0,2.0
1112,1,33.4,20.2,11.4
1113,0,30.1,18.9,10.6
1113,1,49.0,40.0,5.9
1113,2,30.1,18.9,10.6
1114,0,35.2,24.2,13.0
1114,1,30.0,28.0,5.0
1114,2,26.5,20.0,2.0
1115,0,38.0,20.0,1.8
1115,1,33.0,22.0,1.7
1115,2,33.2,20.8,11.1
1116,0,38.0,28.5,2.0
1116,1,27.6,21.8,10.4
1116,2,27.0,24.0,3.2
1116,3,27.0,24.0,3.2
1116,4,28.6,25.0,3.0
1117,0,26.0,24.0,1.6
1117,1,22.5,13.5,3.5
1118,0,26.3,20.6,12.0
1118,1,19.2,9.6,5.4
1119,0,26.8,11.2,1.2
1119,1,30.2,28.0,10.0
1119,2,36.0,24.0,13.0
1120,0,28.0,20.5,4.0
1120,1,33.6,23.8,12.0
1120,2,31.5,28.0,1.3
1121,0,35.1,31.8,5.0
1121,1,27.6,21.8,10.4
1122,0,37.0,29.0,1.0
1122,1,28.0,21.9,10.5
1123,0,35.5,28.5,2.8
1123,1,32.5,20.9,14.0
1123,2,33.2,20.8,11.5
1124,0,24.8,18.2,3.6
1124,1,30.4,21.4,11.0
1125,0,35.2,24.6,13.4
1125,1,24.0,22.5,2.5
1125,2,24.0,22.5,2.5
1125,3,33.6,20.8,11.4
1125,4,26.0,21.0,1.6
1125,5,26.0,21.0,1.6
1126,0,50.0,39.0,4.0
1126,1,34.4,23.2,12.2
1126,2,33.5,20.8,11.7
1127,0,30.5,21.8,11.5
1127,1,29.0,20.0,9.5
1128,0,37.0,12.0,2.0
1128,1,34.0,21.0,11.6
1128,2,34.0,21.0,11.6
1129,0,57.2,39.1,8.6
1129,1,34.7,23.4,12.1
1130,0,41.5,15.0,2.0
1130,1,32.4,17.7,11.8
1130,2,32.4,17.7,11.8
1130,3,32.4,17.7,11.8
1130,4,32.4,17.7,11.8
1130,5,32.4,17.7,11.8
1131,0,26.0,13.0,0.5
1131,1,33.2,20.1,14.4
1132,0,28.0,22.0,10.6
1132,1,39.0,30.0,1.2
1132,2,28.0,22.0,10.6
1132,3,28.0,22.0,10.6
1133,0,26.0,13.0,0.5
1133,1,32.0,27.5,9.5
1133,2,17.8,10.9,12.4
1133,3,17.8,10.9,12.4
1133,4,32.0,27.5,9.5
1133,5,57.2,39.1,8.6
1133,6,57.2,39.1,8.6
1133,7,34.8,24.4,12.6
1133,8,10.4,7.0,3.3
1134,0,37.8,13.2,4.4
1134,1,37.8,13.2,4.4
1134,2,37.8,13.2,4.4
1134,3,32.0,23.0,12.0
1134,4,37.8,13.2,4.4
1134,5,32.0,23.0,12.0
1135,0,30.0,23.5,5.0
1135,1,30.0,19.2,11.2
1136,0,11.6,7.2,3.2
1136,1,11.9,9.2,3.3
1136,2,11.9,6.8,4.2
1136,3,28.0,23.0,0.8
1137,0,30.0,23.5,5.0
1137,1,34.2,21.8,12.4
1138,0,33.5,21.0,11.0
1138,1,27.0,22.0,8.0
1138,2,25.0,4.5,1.0
1139,0,33.2,12.8,11.8
1139,1,38.0,30.0,0.95
1140,0,39.0,29.5,1.0
1140,1,33.4,20.2,11.4
1141,0,34.4,27.2,3.4
1141,1,50.3,42.0,7.0
1141,2,33.51,21.1,11.57
1142,0,41.5,15.0,2.0
1142,1,36.0,23.5,12.3
1142,2,36.0,23.5,12.3
1142,3,36.0,23.5,12.3
1143,0,13.0,10.4,3.8
1143,1,13.0,10.4,3.8
1143,2,30.2,21.3,11.3
1143,3,13.0,10.4,3.8
1144,0,30.0,10.0,30.0
1144,1,35.8,23.8,12.5
1144,2,35.8,23.8,12.5
1145,0,30.5,28.5,7.8
1145,1,28.0,23.0,1.5
1145,2,37.0,29.0,1.0
1146,0,34.0,21.0,11.6
1146,1,28.0,23.0,2.5
1147,0,50.0,39.0,4.0
1147,1,33.4,21.0,11.4
1148,0,33.6,21.4,11.6
1148,1,33.6,21.4,11.6
1148,2,29.0,19.6,5.0
1148,3,33.6,21.4,11.6
1148,4,33.6,21.4,11.6
1149,0,29.6,26.3,2.0
1149,1,32.5,13.2,10.8
1149,2,29.1,25.1,2.0
1150,0,34.2,20.4,11.8
1150,1,37.0,26.0,2.0
1151,0,39.0,30.0,1.4
1151,1,32.7,21.2,12.0
1152,0,32.6,16.6,4.0
1152,1,33.5,20.8,11.7
1153,0,34.2,22.0,3.2
1153,1,23.8,18.0,9.0
1154,0,10.8,5.9,3.7
1154,1,21.8,16.2,9.0
1154,2,22.1,16.6,12.0
1154,3,20.8,15.0,12.0
1154,4,20.8,15.0,12.0
1155,0,19.4,12.9,8.0
1155,1,30.2,22.0,0.65
1155,2,31.5,22.0,0.9
1156,0,50.0,39.0,4.0
1156,1,36.3,24.1,12.6
1157,0,36.0,29.2,2.3
1157,1,36.0,29.2,2.3
1157,2,36.0,29.2,2.3
1157,3,36.0,29.2,2.3
1157,4,34.4,23.2,12.2
1158,0,28.0,23.5,1.1
1158,1,40.0,29.5,0.85
1158,2,33.8,13.8,12.8
1159,0,38.0,28.0,3.6
1159,1,33.4,21.0,11.4
1160,0,37.0,29.0,0.75
1160,1,33.2,21.0,11.4
1160,2,33.2,21.0,11.4
1160,3,33.2,21.0,11.4
1161,0,35.2,24.6,13.4
1161,1,26.0,21.0,1.6
1161,2,26.0,21.0,1.6
1161,3,24.0,22.5,2.5
1161,4,24.0,22.5,2.5
1161,5,33.6,20.8,11.4
1162,0,35.5,27.5,2.8
1162,1,33.2,20.8,11.5
1163,0,35.5,28.5,2.8
1163,1,35.2,24.2,12.8
1163,2,34.0,28.0,2.8
1164,0,26.0,21.0,1.6
1164,1,26.0,21.0,1.6
1164,2,35.2,24.6,13.4
1164,3,24.0,22.5,2.5
1164,4,24.0,22.5,2.5
1164,5,33.6,20.8,11.4
1165,0,54.5,41.0,5.5
1165,1,54.5,41.0,5.5
1165,2,30.0,20.6,10.4
1166,0,33.6,20.6,11.4
1166,1,38.0,29.0,1.0
1167,0,37.0,12.0,2.0
1167,1,37.0,12.0,2.0
1167,2,34.2,23.4,12.0
1168,0,41.5,15.0,2.0
1168,1,36.0,23.6,12.4
1168,2,36.0,23.6,12.4
1168,3,36.0,23.6,12.4
1169,0,35.2,27.1,3.0
1169,1,33.0,22.5,11.5
1170,0,22.0,15.2,4.4
1170,1,20.9,14.1,8.0
1170,2,20.8,14.6,8.2
1170,3,21.9,16.5,14.8
1171,0,39.0,33.5,1.4
1171,1,35.0,23.2,12.0
1171,2,35.0,23.2,12.0
1172,0,36.0,29.0,2.5
1172,1,41.0,32.0,1.5
1172,2,33.4,20.2,11.4
1172,3,9.6,7.7,4.7
1173,0,32.4,22.8,12.0
1173,1,22.5,13.5,3.5
1173,2,32.4,22.8,12.0
1174,0,24.2,11.6,8.4
1174,1,33.1,20.8,11.4
1174,2,33.1,20.8,11.4
1174,3,33.1,20.8,11.4
1175,0,37.0,29.0,1.0
1175,1,34.6,24.8,12.6
1175,2,30.5,22.0,11.5
1176,0,41.5,15.0,2.0
1176,1,33.5,21.1,11.6
1176,2,33.5,21.1,11.6
1176,3,33.5,21.1,11.6
1176,4,33.5,21.1,11.6
1176,5,33.5,21.1,11.6
1177,0,34.5,23.9,12.0
1177,1,29.2,15.0,1.2
1178,0,32.0,28.5,7.6
1178,1,33.2,12.8,11.8
1179,0,26.0,13.0,0.5
1179,1,26.5,21.0,10.0
1180,0,35.0,23.0,12.0
1180,1,35.0,23.0,12.0
1180,2,38.0,28.0,3.6
1181,0,33.6,21.4,11.6
1181,1,37.5,27.0,3.5
1181,2,37.5,27.0,3.5
1181,3,37.5,27.0,3.5
1181,4,37.5,27.0,3.5
1182,0,33.2,20.8,11.4
1182,1,33.2,20.8,11.4
1182,2,33.2,20.8,11.4
1182,3,33.2,20.8,11.4
1182,4,40.0,28.0,0.9
1183,0,17.0,12.8,2.0
1183,1,17.0,12.8,2.0
1183,2,33.4,20.2,11.4
1183,3,33.4,20.2,11.4
1183,4,33.4,20.2,11.4
1183,5,33.6,20.6,11.4
1183,6,33.6,20.6,11.4
1184,0,39.0,30.0,1.4
1184,1,30.0,21.4,11.6
1184,2,18.3,12.9,3.0
1185,0,37.0,12.0,2.0
1185,1,34.4,21.4,12.0
1185,2,34.4,21.4,12.0
1186,0,33.5,23.0,12.0
1186,1,35.0,29.0,2.6
1187,0,38.4,24.6,13.5
1187,1,26.0,13.0,0.5
1187,2,30.0,20.5,1.5
1187,3,2.1,6.2,3.4
1187,4,18.0,9.0,6.5
1187,5,30.0,21.0,0.5
1187,6,35.5,28.0,2.2
1187,7,31.4,28.6,11.4
1187,8,40.0,34.0,2.2
1188,0,11.9,6.8,4.2
1188,1,11.2,12.7,4.2
1188,2,13.8,10.7,4.0
1188,3,31.6,22.2,11.8
1189,0,27.0,20.8,10.0
1189,1,23.4,17.4,11.8
1189,2,11.0,6.3,4.8
1190,0,34.0,28.0,1.2
1190,1,30.0,25.0,1.3
1190,2,38.0,29.0,1.0
1190,3,34.2,23.2,12.0
1191,0,36.0,24.0,1.5
1191,1,26.0,13.0,0.5
1191,2,27.0,24.0,1.0
1192,0,35.5,28.5,2.8
1192,1,34.4,23.0,11.8
1192,2,34.4,23.0,11.8
1193,0,35.5,25.5,3.0
1193,1,33.51,21.1,11.57
1193,2,26.1,23.7,2.0
1194,0,33.0,19.0,1.3
1194,1,33.6,20.6,11.4
1195,0,27.1,12.9,2.0
1195,1,27.6,21.8,10.4
1196,0,29.0,26.0,10.0
1196,1,34.3,23.7,11.7
1197,0,35.0,28.0,2.1
1197,1,34.9,20.7,12.0
1198,0,27.7,22.5,12.0
1198,1,26.6,21.3,5.0
1199,0,37.5,27.5,3.8
1199,1,38.0,27.0,4.4
1199,2,38.0,27.0,4.4
1199,3,37.0,27.0,4.1
1199,4,32.5,20.9,14.0
1199,5,37.5,27.5,3.8
1200,0,36.0,24.0,0.9
1200,1,23.0,17.2,7.2
1200,2,27.8,22.8,13.0
1200,3,31.0,21.0,1.5
1200,4,29.5,24.0,1.4
1201,0,9.9,4.4,3.4
1201,1,31.0,25.5,3.3
1202,0,38.0,29.0,1.1
1202,1,34.4,23.2,12.2
1202,2,34.4,23.2,12.2
1203,0,50.0,39.0,4.0
1203,1,34.2,23.2,12.0
1204,0,35.0,29.0,1.1
1204,1,34.7,23.4,12.1
1205,0,41.5,15.0,2.0
1205,1,41.5,15.0,2.0
1205,2,33.4,21.0,11.4
1206,0,21.8,15.2,9.0
1206,1,38.0,30.0,0.9
1207,0,37.8,13.2,4.4
1207,1,33.8,23.6,12.4
1207,2,33.8,23.6,12.4
1208,0,40.0,29.0,1.1
1208,1,30.2,18.3,11.4
1208,2,35.2,31.7,2.0
1209,0,33.6,20.6,11.4
1209,1,38.0,32.0,1.3
1210,0,28.0,24.0,5.2
1210,1,30.0,18.8,10.4
1211,0,46.0,41.0,5.0
1211,1,23.5,17.4,11.1
1212,0,41.2,25.0,14.8
1212,1,30.4,27.5,4.0
1213,0,28.0,24.0,5.2
1213,1,34.0,21.0,11.6
1214,0,28.4,21.8,10.4
1214,1,20.8,14.6,8.2
1214,2,26.0,13.0,0.5
1214,3,9.5,6.5,2.9
1214,4,20.8,14.6,8.2
1215,0,33.0,20.7,11.3
1215,1,33.0,20.7,11.3
1215,2,33.0,20.7,11.3
1215,3,33.0,20.7,11.3
1215,4,33.0,20.7,11.3
1215,5,41.5,15.0,2.0
1216,0,38.5,29.5,1.0
1216,1,33.6,21.4,11.6
1217,0,33.5,20.8,11.7
1217,1,33.5,20.8,11.7
1217,2,50.0,39.0,4.0
1218,0,38.0,28.0,0.7
1218,1,35.4,24.2,12.5
1218,2,33.6,21.4,11.6
1219,0,27.0,26.0,5.0
1219,1,33.2,21.0,11.4
1219,2,33.2,21.0,11.4
1220,0,30.0,23.5,5.0
1220,1,34.0,21.0,11.6
1221,0,19.6,13.4,8.0
1221,1,28.0,25.1,2.0
1221,2,20.9,15.3,12.0
1221,3,29.6,26.3,2.0
1221,4,29.6,26.3,2.0
1222,0,45.1,36.1,9.9
1222,1,33.0,23.1,14.9
1222,2,33.0,23.1,14.9
1223,0,33.6,20.6,11.4
1223,1,28.0,21.9,10.5
1224,0,33.5,25.0,1.0
1224,1,9.6,7.2,4.41
1224,2,32.0,24.0,3.2
1225,0,33.1,20.8,9.4
1225,1,33.1,20.8,9.4
1225,2,33.1,20.8,9.4
1225,3,27.0,23.0,5.0
1226,0,36.6,23.2,4.6
1226,1,26.4,20.4,10.0
1226,2,36.6,23.2,4.6
1226,3,36.6,23.2,4.6
1227,0,35.2,21.8,13.5
1227,1,27.0,18.4,1.0
1227,2,27.0,18.2,1.0
1228,0,30.2,20.8,11.2
1228,1,30.2,20.8,11.2
1228,2,39.0,30.0,1.2
1228,3,30.0,21.0,0.5
1229,0,13.0,10.4,3.8
1229,1,29.5,22.2,12.0
1229,2,13.0,10.4,3.8
1229,3,13.0,10.4,3.8
1230,0,35.0,30.5,2.0
1230,1,29.8,21.2,11.6
1230,2,30.0,23.0,1.2
1231,0,29.8,21.0,10.8
1231,1,39.0,25.0,3.8
1232,0,39.0,33.0,1.2
1232,1,28.0,23.5,1.0
1232,2,34.0,29.0,2.6
1233,0,33.8,17.4,12.0
1233,1,24.6,24.4,8.7
1233,2,34.0,27.0,1.3
1234,0,37.0,28.5,3.6
1234,1,34.2,23.4,12.0
1235,0,38.0,27.0,1.2
1235,1,36.0,33.0,2.3
1235,2,30.0,21.4,11.6
1236,0,36.0,29.0,2.5
1236,1,34.2,23.2,12.0
1236,2,37.5,28.0,2.4
1237,0,37.8,13.2,4.4
1237,1,32.2,23.2,12.6
1237,2,37.8,13.2,4.4
1237,3,32.2,23.2,12.6
1237,4,37.8,13.2,4.4
1237,5,37.8,13.2,4.4
1237,6,37.8,13.2,4.4
1237,7,32.2,23.2,12.6
1238,0,39.0,27.0,1.1
1238,1,34.5,29.0,1.0
1238,2,34.3,22.9,11.7
1239,0,33.6,20.6,11.4
1239,1,29.0,20.0,9.5
1239,2,18.0,11.2,1.79
1240,0,14.7,8.7,3.2
